Retailer Code,Retailer Name,Door Code,Door Name,Door Zip Code,Year,Week,UPC,SKU Descreption,POS Units,POS Amount
SEP,SEPHORA CANADA,234898,SEPHORA #548 RICHMOND,V6Y 2B6,2018,202018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,2.0,
SEP,SEPHORA CANADA,227729,SEPHORA #510 WEST EDM. MALL,T5T 4M2,2018,202018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,1.0,
SEP,SEPHORA CANADA,224051,SEPHORA #500 YONGE,M5B 2H1,2018,202018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,4.0,
SEP,SEPHORA CANADA,241089,SEPHORA DOTCA E-COMMERCE,L6T 5A3,2018,212018,3605971282065,LC TIU CAMO CNCLR 310 BISQUE C 14G,2.0,
SEP,SEPHORA CANADA,238293,SEPHORA #580 GUILDFORD TOWNE CENTRE,V3R 1N3,2018,212018,3605971282065,LC TIU CAMO CNCLR 310 BISQUE C 14G,1.0,
SEP,SEPHORA CANADA,227753,SEPHORA #514 CHINOOK CENTRE,T2H 0K8,2018,212018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,1.0,
SEP,SEPHORA CANADA,227754,SEPHORA #512 MARKET MALL,T3A 0E2,2018,212018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,1.0,
SEP,SEPHORA CANADA,241089,SEPHORA DOTCA E-COMMERCE,L6T 5A3,2018,212018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,2.0,
SEP,SEPHORA CANADA,228219,SEPHORA #508 BLOOR,M5S 1R1,2018,212018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,-1.0,
SEP,SEPHORA CANADA,224051,SEPHORA #500 YONGE,M5B 2H1,2018,212018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,2.0,
SEP,SEPHORA CANADA,238746,SEPHORA # 584 MARKEVILLE,L3R 4M9,2018,212018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,1.0,
SEP,SEPHORA CANADA,231967,SEPHORA #528 VANCOUVER,V7Y 1G5,2018,212018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,1.0,
SEP,SEPHORA CANADA,232135,SEPHORA #536 METROPOLIS,V5H 4P1,2018,212018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,1.0,
SEP,SEPHORA CANADA,227729,SEPHORA #510 WEST EDM. MALL,T5T 4M2,2018,182018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,2.0,
SEP,SEPHORA CANADA,224051,SEPHORA #500 YONGE,M5B 2H1,2018,182018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,1.0,
SEP,SEPHORA CANADA,232135,SEPHORA #536 METROPOLIS,V5H 4P1,2018,182018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,1.0,
SEP,SEPHORA CANADA,240149,SEPHORA #846 ROBSON,V6Z 2V7,2018,182018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,1.0,
SEP,SEPHORA CANADA,234614,SEPHORA #544 SHERWAY GARDENS,M9C 1B8,2018,182018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,-1.0,
SEP,SEPHORA CANADA,234898,SEPHORA #548 RICHMOND,V6Y 2B6,2018,182018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,2.0,
SEP,SEPHORA CANADA,241089,SEPHORA DOTCA E-COMMERCE,L6T 5A3,2018,182018,4935421368995,SHU EYELASH ADHESIVE RENO SUB,1.0,
SEP,SEPHORA CANADA,228219,SEPHORA #508 BLOOR,M5S 1R1,2018,182018,3605971282065,LC TIU CAMO CNCLR 310 BISQUE C 14G,1.0,
SEP,SEPHORA CANADA,241089,SEPHORA DOTCA E-COMMERCE,L6T 5A3,2018,182018,3605971282065,LC TIU CAMO CNCLR 310 BISQUE C 14G,1.0,
LON,LONDON DRUGS,222269,LONDON DRUGS #64,T2Z 4J2,2018,192018,3614271698810,GA M COIN & CARD HOLDER 17,1.0,
LON,LONDON DRUGS,213375,LONDON DRUGS #08,V3R 2W5,2018,202018,3614271698810,GA M COIN & CARD HOLDER 17,1.0,
LON,LONDON DRUGS,217760,LONDON DRUGS #31,T1Y 6M6,2018,202018,3614271698810,GA M COIN & CARD HOLDER 17,1.0,
LON,LONDON DRUGS,212809,LONDON DRUGS #04,V5Z 1E6,2018,212018,3614271698810,GA M COIN & CARD HOLDER 17,1.0,
LON,LONDON DRUGS,224751,LONDON DRUGS #70,V2A 6W6,2018,212018,3614271698810,GA M COIN & CARD HOLDER 17,1.0,
LON,LONDON DRUGS,234844,LONDON DRUGS #82,V5Y 0E4,2018,222018,3614271698810,GA M COIN & CARD HOLDER 17,1.0,
LON,LONDON DRUGS,217760,LONDON DRUGS #31,T1Y 6M6,2018,222018,3614271698810,GA M COIN & CARD HOLDER 17,1.0,
PJC,JEAN-COUTU,218124,PHCIE J.COUTU #237,H7M 5E2,2018,182018,3614271698810,GA M COIN & CARD HOLDER 17,1.0,
PJC,JEAN-COUTU,211806,PHCIE J.COUTU #250,H3B 1E5,2018,212018,3614271698810,GA M COIN & CARD HOLDER 17,1.0,
PJC,JEAN-COUTU,217947,PHCIE J.COUTU #166,H7T 1R3,2018,212018,3614271661135,BIOTH BIOS DS STARTER KIT WOMEN S1 17,2.0,
SEP,SEPHORA CANADA,229843,SEPHORA #520 ST-BRUNO,J3V 5K1,2018,192018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,232134,SEPHORA #538 CARREFOUR LAVAL,H7T 1C8,2018,192018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,227753,SEPHORA #514 CHINOOK CENTRE,T2H 0K8,2018,192018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,241089,SEPHORA DOTCA E-COMMERCE,L6T 5A3,2018,192018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,4.0,
SEP,SEPHORA CANADA,233278,SEPHORA #540 MAPLEVIEW,L7S 2J8,2018,192018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,236357,SEPHORA #556 HALIFAX,B3L 4N9,2018,192018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,2.0,
SEP,SEPHORA CANADA,242607,SEPHORA #866 LA CAPITALE,G2K 1N4,2018,192018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,243107,SEPHORA THUNDER BAY 870,P7B 6B9,2018,192018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,231969,SEPHORA #532 STE-FOY,G1V 2L1,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,232033,SEPHORA #534 SOUTHGATE CENTER,T6H 4M6,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,232135,SEPHORA #536 METROPOLIS,V5H 4P1,2018,192018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,234898,SEPHORA #548 RICHMOND,V6Y 2B6,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,240773,SEPHORA BOWER PLACE #850,T4R 1N9,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,227729,SEPHORA #510 WEST EDM. MALL,T5T 4M2,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,227754,SEPHORA #512 MARKET MALL,T3A 0E2,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,241089,SEPHORA DOTCA E-COMMERCE,L6T 5A3,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,233278,SEPHORA #540 MAPLEVIEW,L7S 2J8,2018,192018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,231967,SEPHORA #528 VANCOUVER,V7Y 1G5,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,237502,SEPHORA #572 OSHAWA,L1J 2K5,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,224051,SEPHORA #500 YONGE,M5B 2H1,2018,192018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,228219,SEPHORA #508 BLOOR,M5S 1R1,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,241872,SEPHORA #860 BRAMALEA,L6T 3R5,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,236358,SEPHORA #552 BAYSHORE,K2B 8C1,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,236515,SEPHORA #562 CALGARY SOUTH CENTRE,T2J 3V1,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,236727,SEPHORA #566 ST VITAL,R2M 5E5,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,242672,SEPHORA #868 SOUTH EDMONTON,T6N 1N5,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,224677,SEPHORA #502 YORKDALE,M6A 2T9,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,238293,SEPHORA #580 GUILDFORD TOWNE CENTRE,V3R 1N3,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,238444,SEPHORA #582 THE CORE,T2P 2Y9,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,238818,SEPHORA # 590 PARK ROYAL,V7T 0A5,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,231054,SEPHORA #524 FAIRVIEW,M2J 5A7,2018,192018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,231144,SEPHORA #526 POLO PARK,R3G 0W4,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,225946,SEPHORA #504 MISSISSAUGA,L5B 2G6,2018,192018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,240149,SEPHORA #846 ROBSON,V6Z 2V7,2018,202018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,240252,SEPHORA #842 PEN CENTRE,L2T 2K9,2018,202018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,229841,SEPHORA #518 OTTAWA,K1N 9J7,2018,202018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,2.0,
SEP,SEPHORA CANADA,238818,SEPHORA # 590 PARK ROYAL,V7T 0A5,2018,202018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,231967,SEPHORA #528 VANCOUVER,V7Y 1G5,2018,202018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,2.0,
SEP,SEPHORA CANADA,237502,SEPHORA #572 OSHAWA,L1J 2K5,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,224051,SEPHORA #500 YONGE,M5B 2H1,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,224677,SEPHORA #502 YORKDALE,M6A 2T9,2018,202018,604214384606,UD EYESHADOW HALF BAKED,-1.0,
SEP,SEPHORA CANADA,238293,SEPHORA #580 GUILDFORD TOWNE CENTRE,V3R 1N3,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,238745,SEPHORA # 586 ANJOU,H1M 1W9,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,231144,SEPHORA #526 POLO PARK,R3G 0W4,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,225946,SEPHORA #504 MISSISSAUGA,L5B 2G6,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,226529,SEPHORA #506 SCARBOROUGH,M1P 4P5,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,234614,SEPHORA #544 SHERWAY GARDENS,M9C 1B8,2018,202018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,240773,SEPHORA BOWER PLACE #850,T4R 1N9,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,240923,SEPHORA #856 HILLCREST,L4C 5G2,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,227729,SEPHORA #510 WEST EDM. MALL,T5T 4M2,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,227753,SEPHORA #514 CHINOOK CENTRE,T2H 0K8,2018,202018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,241089,SEPHORA DOTCA E-COMMERCE,L6T 5A3,2018,202018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,236514,SEPHORA #560 SASKATOON,S7K 1J9,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,236726,SEPHORA #564 KINGSWAY MALL,T5G 3A6,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,243166,SEPHORA # 872 SUDBURY,P3A 1Z2,2018,202018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,224677,SEPHORA #502 YORKDALE,M6A 2T9,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,231054,SEPHORA #524 FAIRVIEW,M2J 5A7,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,2.0,
SEP,SEPHORA CANADA,228219,SEPHORA #508 BLOOR,M5S 1R1,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,238293,SEPHORA #580 GUILDFORD TOWNE CENTRE,V3R 1N3,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,238746,SEPHORA # 584 MARKEVILLE,L3R 4M9,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,231144,SEPHORA #526 POLO PARK,R3G 0W4,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,231968,SEPHORA #530 COQUITLAM,V3B 5R5,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,2.0,
SEP,SEPHORA CANADA,236357,SEPHORA #556 HALIFAX,B3L 4N9,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,-1.0,
SEP,SEPHORA CANADA,236358,SEPHORA #552 BAYSHORE,K2B 8C1,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,236727,SEPHORA #566 ST VITAL,R2M 5E5,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,240149,SEPHORA #846 ROBSON,V6Z 2V7,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,240252,SEPHORA #842 PEN CENTRE,L2T 2K9,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,241089,SEPHORA DOTCA E-COMMERCE,L6T 5A3,2018,182018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,2.0,
SEP,SEPHORA CANADA,231968,SEPHORA #530 COQUITLAM,V3B 5R5,2018,212018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,234898,SEPHORA #548 RICHMOND,V6Y 2B6,2018,212018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,240963,SEPHORA #596 AVALON,A1B 1W3,2018,212018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,241089,SEPHORA DOTCA E-COMMERCE,L6T 5A3,2018,212018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,4.0,
SEP,SEPHORA CANADA,241872,SEPHORA #860 BRAMALEA,L6T 3R5,2018,212018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,-1.0,
SEP,SEPHORA CANADA,237001,SEPHORA #550 STE-CATHERINE,H3B 5K4,2018,212018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,242607,SEPHORA #866 LA CAPITALE,G2K 1N4,2018,212018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,231967,SEPHORA #528 VANCOUVER,V7Y 1G5,2018,212018,3605971281907,LANC TIU CAMO CNCLR 215 BUFF N 14G,1.0,
SEP,SEPHORA CANADA,231144,SEPHORA #526 POLO PARK,R3G 0W4,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,225946,SEPHORA #504 MISSISSAUGA,L5B 2G6,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,239679,SEPHORA #592 CORNWALL CENTER,S4P 3Y6,2018,212018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,232134,SEPHORA #538 CARREFOUR LAVAL,H7T 1C8,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,232135,SEPHORA #536 METROPOLIS,V5H 4P1,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,240147,SEPHORA #598 DEVONSHIRE,N8X 3Y7,2018,212018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,240149,SEPHORA #846 ROBSON,V6Z 2V7,2018,212018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,237502,SEPHORA #572 OSHAWA,L1J 2K5,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,229840,SEPHORA #516 NEWMARKET,L3Y 4Z1,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,238292,SEPHORA #578 DIX30,J4Y 0L1,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,240923,SEPHORA #856 HILLCREST,L4C 5G2,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,227729,SEPHORA #510 WEST EDM. MALL,T5T 4M2,2018,212018,604214384606,UD EYESHADOW HALF BAKED,3.0,
SEP,SEPHORA CANADA,241089,SEPHORA DOTCA E-COMMERCE,L6T 5A3,2018,212018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,228219,SEPHORA #508 BLOOR,M5S 1R1,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,241872,SEPHORA #860 BRAMALEA,L6T 3R5,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,236514,SEPHORA #560 SASKATOON,S7K 1J9,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,242117,SEPHORA OAKVILLE #864,L6H 3H6,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,237003,SEPHORA #570 CHAMPLAIN,E1A 4X5,2018,212018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,243166,SEPHORA # 872 SUDBURY,P3A 1Z2,2018,212018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,224677,SEPHORA #502 YORKDALE,M6A 2T9,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,225946,SEPHORA #504 MISSISSAUGA,L5B 2G6,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,227729,SEPHORA #510 WEST EDM. MALL,T5T 4M2,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,237553,SEPHORA #576 LIMERIDGE MALL,L9A 4X5,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,231144,SEPHORA #526 POLO PARK,R3G 0W4,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,231967,SEPHORA #528 VANCOUVER,V7Y 1G5,2018,182018,604214384606,UD EYESHADOW HALF BAKED,3.0,
SEP,SEPHORA CANADA,231968,SEPHORA #530 COQUITLAM,V3B 5R5,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,232135,SEPHORA #536 METROPOLIS,V5H 4P1,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,233278,SEPHORA #540 MAPLEVIEW,L7S 2J8,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,229841,SEPHORA #518 OTTAWA,K1N 9J7,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,240963,SEPHORA #596 AVALON,A1B 1W3,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,234614,SEPHORA #544 SHERWAY GARDENS,M9C 1B8,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,234615,SEPHORA #546 VICTORIA,V8Z 6E3,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,236514,SEPHORA #560 SASKATOON,S7K 1J9,2018,182018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,237001,SEPHORA #550 STE-CATHERINE,H3B 5K4,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,237002,SEPHORA #568 ROCKLAND,H3P 3E9,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,241089,SEPHORA DOTCA E-COMMERCE,L6T 5A3,2018,182018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,243166,SEPHORA # 872 SUDBURY,P3A 1Z2,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
SEP,SEPHORA CANADA,240922,SEPHORA #854 NANAIMO,V9T 4T7,2018,182018,604214384606,UD EYESHADOW HALF BAKED,2.0,
SEP,SEPHORA CANADA,240923,SEPHORA #856 HILLCREST,L4C 5G2,2018,182018,604214384606,UD EYESHADOW HALF BAKED,1.0,
LON,LONDON DRUGS,213529,LONDON DRUGS #09,V3R 1B9,2018,192018,3614271990464,BIOTH WINTER AQS HS RESCUE POUCH 2018OS,2.0,
LON,LONDON DRUGS,224751,LONDON DRUGS #70,V2A 6W6,2018,192018,3614271990464,BIOTH WINTER AQS HS RESCUE POUCH 2018OS,4.0,
LON,LONDON DRUGS,232142,LONDON DRUGS #78,V6B 0G6,2018,192018,3614271990464,BIOTH WINTER AQS HS RESCUE POUCH 2018OS,1.0,
LON,LONDON DRUGS,224751,LONDON DRUGS #70,V2A 6W6,2018,202018,3614271990464,BIOTH WINTER AQS HS RESCUE POUCH 2018OS,1.0,
LON,LONDON DRUGS,227537,LONDON DRUGS #72,V9T 4K6,2018,212018,3614271990464,BIOTH WINTER AQS HS RESCUE POUCH 2018OS,1.0,
LON,LONDON DRUGS,234844,LONDON DRUGS #82,V5Y 0E4,2018,212018,3614271990464,BIOTH WINTER AQS HS RESCUE POUCH 2018OS,1.0,
PJC,JEAN-COUTU,227460,PHCIE J.COUTU #225,H1G 2V2,2018,272018,3614270141812,BIOTH SUMMER ESCAPE BAG 2015,2.0,
PJC,JEAN-COUTU,212217,PHCIE J.COUTU #001/2867-8118 QC INC,H2J 1Y7,2018,272018,3614272128316,GA GAW RED PENCIL POUCH 1H 2018,1.0,
PJC,JEAN-COUTU,220998,PHCIE J.COUTU #220,J7J 1G9,2018,282018,3614272128316,GA GAW RED PENCIL POUCH 1H 2018,1.0,
PJC,JEAN-COUTU,211769,PHCIE J.COUTU #194,H7L 4V6,2018,282018,3614272128316,GA GAW RED PENCIL POUCH 1H 2018,1.0,
PJC,JEAN-COUTU,224129,PHCIE J.COUTU #026,J2G 4C6,2018,282018,3614272128316,GA GAW RED PENCIL POUCH 1H 2018,1.0,
PJC,JEAN-COUTU,214651,PHCIE J.COUTU #039,J3V 1P8,2018,292018,3614270141812,BIOTH SUMMER ESCAPE BAG 2015,1.0,
PJC,JEAN-COUTU,216351,PHCIE J.COUTU #151,H7N 5T1,2018,302018,3614272128316,GA GAW RED PENCIL POUCH 1H 2018,1.0,
PJC,JEAN-COUTU,212559,PHCIE J.COUTU #227,J3R 3L9,2018,302018,3614272128316,GA GAW RED PENCIL POUCH 1H 2018,1.0,
LON,LONDON DRUGS,214508,LONDON DRUGS #10,V6M 2B4,2018,272018,772192614272,BIOTH GWP-1 INFUSEUR THE TURQUOISE 2018,1.0,
LON,LONDON DRUGS,237589,LONDON DRUGS #84,T4B 3G3,2018,272018,772192614272,BIOTH GWP-1 INFUSEUR THE TURQUOISE 2018,1.0,
LON,LONDON DRUGS,217172,LONDON DRUGS #19,V6E 1B5,2018,272018,772192614272,BIOTH GWP-1 INFUSEUR THE TURQUOISE 2018,1.0,
LON,LONDON DRUGS,211617,LONDON DRUGS #39,V1T 9H2,2018,272018,772192614272,BIOTH GWP-1 INFUSEUR THE TURQUOISE 2018,1.0,
LON,LONDON DRUGS,222269,LONDON DRUGS #64,T2Z 4J2,2018,272018,772192614272,BIOTH GWP-1 INFUSEUR THE TURQUOISE 2018,1.0,
LON,LONDON DRUGS,214508,LONDON DRUGS #10,V6M 2B4,2018,282018,772192614272,BIOTH GWP-1 INFUSEUR THE TURQUOISE 2018,1.0,
LON,LONDON DRUGS,216242,LONDON DRUGS #15,V3B 5R5,2018,282018,772192614272,BIOTH GWP-1 INFUSEUR THE TURQUOISE 2018,1.0,
LON,LONDON DRUGS,212809,LONDON DRUGS #04,V5Z 1E6,2018,282018,772192614272,BIOTH GWP-1 INFUSEUR THE TURQUOISE 2018,1.0,
LON,LONDON DRUGS,216242,LONDON DRUGS #15,V3B 5R5,2018,292018,772192614272,BIOTH GWP-1 INFUSEUR THE TURQUOISE 2018,1.0,
LON,LONDON DRUGS,211626,LONDON DRUGS #51,V2L 3X3,2018,292018,772192614272,BIOTH GWP-1 INFUSEUR THE TURQUOISE 2018,1.0,
PJC,JEAN-COUTU,217807,PHCIE J.COUTU #108,J9T 1T8,2018,272018,772192614272,BIOTH GWP-1 INFUSEUR THE TURQUOISE 2018,1.0,
